HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.Rank1,Answer.Rank2,Answer.Rank3,Answer.optradio,Approve,Reject
3MJ28H2Y1EE4NOW5G3XD3638DPJO5H,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3F0BG9B9MQTXRQCK1LQ9S1AQNZE7YT,A1SZSFNHA2CWSQ,Submitted,Tue Jul 18 22:08:47 PDT 2017,Tue Jul 18 22:09:21 PDT 2017,Tue Jul 25 22:09:21 PDT 2017,,,,34,0% (0/0),0% (0/0),0% (0/0),S096_003_00000012.jpg,Disgust,Sadness,Neutral,on,x,
3MJ28H2Y1EE4NOW5G3XD3638DPJO5H,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3FTOP5WARGUTEQH1UM4X3ZLF2HZ0JS,AUJPYSYU7YL5,Submitted,Tue Jul 18 22:04:33 PDT 2017,Tue Jul 18 22:04:48 PDT 2017,Tue Jul 25 22:04:48 PDT 2017,,,,15,0% (0/0),0% (0/0),0% (0/0),S096_003_00000012.jpg,Disgust,Sadness,Fear,on,x,
3MJ28H2Y1EE4NOW5G3XD3638DPJO5H,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3GM6G9ZBKO3KV7KDVL5Z32F13MRMTU,AJWES6SFIP3AT,Submitted,Tue Jul 18 22:07:57 PDT 2017,Tue Jul 18 22:08:13 PDT 2017,Tue Jul 25 22:08:13 PDT 2017,,,,16,0% (0/0),0% (0/0),0% (0/0),S096_003_00000012.jpg,Disgust,Anger,Neutral,on,x,
3MJ28H2Y1EE4NOW5G3XD3638DPJO5H,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3I0BTBYZAYRJ9FC0GM50DM03FL7Y0J,A2S96ZZ70YFPSK,Submitted,Tue Jul 18 22:03:51 PDT 2017,Tue Jul 18 22:04:02 PDT 2017,Tue Jul 25 22:04:02 PDT 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),S096_003_00000012.jpg,Disgust,Anger,None,on,x,
3MJ28H2Y1EE4NOW5G3XD3638DPJO5H,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3II4UPYCOKD4ZXM81OC1F7HKA10DQP,AYLAJHJXMPIBM,Submitted,Tue Jul 18 22:08:49 PDT 2017,Tue Jul 18 22:08:55 PDT 2017,Tue Jul 25 22:08:55 PDT 2017,,,,6,0% (0/0),0% (0/0),0% (0/0),S096_003_00000012.jpg,Disgust,None,None,on,x,
3MJ28H2Y1EE4NOW5G3XD3638DPJO5H,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3MH9DQ757XIZ3A3GKNXEVTH6QEMGU7,A198QA1OQBUJV1,Submitted,Tue Jul 18 22:07:05 PDT 2017,Tue Jul 18 22:07:23 PDT 2017,Tue Jul 25 22:07:23 PDT 2017,,,,18,0% (0/0),0% (0/0),0% (0/0),S096_003_00000012.jpg,Disgust,Fear,None,on,x,
3MJ28H2Y1EE4NOW5G3XD3638DPJO5H,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3S3AMIZX3VB05WCPW6B6V2S36MYDCJ,A2N8SNKVU4M1MB,Submitted,Tue Jul 18 22:02:41 PDT 2017,Tue Jul 18 22:03:41 PDT 2017,Tue Jul 25 22:03:41 PDT 2017,,,,60,0% (0/0),0% (0/0),0% (0/0),S096_003_00000012.jpg,Disgust,Sadness,Neutral,on,x,
31S7M7DAGGWY254Y47ZJE55SYN0LTO,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,34QN5IT0T0X4U9LI3I76E9C1M65088,AVQND8233HQWK,Submitted,Tue Jul 18 22:03:53 PDT 2017,Tue Jul 18 22:04:29 PDT 2017,Tue Jul 25 22:04:29 PDT 2017,,,,36,0% (0/0),0% (0/0),0% (0/0),S057_001_00000019.jpg,Surprise,Neutral,None,,,Confidence score was not indicated as required.
31S7M7DAGGWY254Y47ZJE55SYN0LTO,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,39ASUFLU6YDT001KJXIDFXVY7GNXEY,A13V13Y2DJGFT4,Submitted,Tue Jul 18 22:02:22 PDT 2017,Tue Jul 18 22:02:42 PDT 2017,Tue Jul 25 22:02:42 PDT 2017,,,,20,0% (0/0),0% (0/0),0% (0/0),S057_001_00000019.jpg,Fear,Anger,Disgust,on,,All three emotion ranks were found to be inaccurate.
31S7M7DAGGWY254Y47ZJE55SYN0LTO,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3JPSL1DZ5T5LYT641MTILCE9KNGANX,AW0HDN5P1T1OW,Submitted,Tue Jul 18 22:09:05 PDT 2017,Tue Jul 18 22:09:29 PDT 2017,Tue Jul 25 22:09:29 PDT 2017,,,,24,0% (0/0),0% (0/0),0% (0/0),S057_001_00000019.jpg,Surprise,Fear,Disgust,on,x,
31S7M7DAGGWY254Y47ZJE55SYN0LTO,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3PM8NZGV8ZMIX3RPSODD9EKCQJBXQA,A18J7H2QA7UQIR,Submitted,Tue Jul 18 22:03:08 PDT 2017,Tue Jul 18 22:03:19 PDT 2017,Tue Jul 25 22:03:19 PDT 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),S057_001_00000019.jpg,Surprise,Anger,Neutral,on,x,
31S7M7DAGGWY254Y47ZJE55SYN0LTO,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3QY5DC2MXSQTPA7L93RWD8HUPZLFU6,A2FY943XQ73SFP,Submitted,Tue Jul 18 22:01:30 PDT 2017,Tue Jul 18 22:01:37 PDT 2017,Tue Jul 25 22:01:37 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),S057_001_00000019.jpg,Surprise,None,None,on,x,
31S7M7DAGGWY254Y47ZJE55SYN0LTO,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3RWE2M8QWIGPXG8M9KWPW62WB13N0I,A17A9PB5SJ9N8U,Submitted,Tue Jul 18 22:00:04 PDT 2017,Tue Jul 18 22:00:43 PDT 2017,Tue Jul 25 22:00:43 PDT 2017,,,,39,0% (0/0),0% (0/0),0% (0/0),S057_001_00000019.jpg,Surprise,None,None,on,x,
31S7M7DAGGWY254Y47ZJE55SYN0LTO,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3T111IHZ5FWS88OR2NWZY18ZF2MR9M,A36JLQOX64JY2O,Submitted,Tue Jul 18 22:04:47 PDT 2017,Tue Jul 18 22:05:04 PDT 2017,Tue Jul 25 22:05:04 PDT 2017,,,,17,0% (0/0),0% (0/0),0% (0/0),S057_001_00000019.jpg,Surprise,Happiness,Neutral,on,x,
31S7M7DAGGWY254Y47ZJE55SYN0LTO,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3WR9XG3T64HHTJY0CE22CC6JSYF748,A2CXEAMWU2SFV3,Submitted,Tue Jul 18 22:07:32 PDT 2017,Tue Jul 18 22:07:52 PDT 2017,Tue Jul 25 22:07:52 PDT 2017,,,,20,0% (0/0),0% (0/0),0% (0/0),S057_001_00000019.jpg,Disgust,Surprise,Neutral,,,Confidence score was not indicated as required.
31S7M7DAGGWY254Y47ZJE55SYN0LTO,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3YWRV122CT5KAVXY1PLQ3G082V8U84,A29PZK2HTG2GRY,Submitted,Tue Jul 18 22:07:02 PDT 2017,Tue Jul 18 22:07:18 PDT 2017,Tue Jul 25 22:07:18 PDT 2017,,,,16,0% (0/0),0% (0/0),0% (0/0),S057_001_00000019.jpg,Surprise,Fear,None,on,x,
3S829FDFT27MLAPQW02SKVIT2AMDXJ,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3C2NJ6JBKBNWTQB0O703FUVB8ZO2NI,AUJPYSYU7YL5,Submitted,Tue Jul 18 22:08:10 PDT 2017,Tue Jul 18 22:08:24 PDT 2017,Tue Jul 25 22:08:24 PDT 2017,,,,14,0% (0/0),0% (0/0),0% (0/0),S113_008_00000023.jpg,Anger,Sadness,None,on,x,
3S829FDFT27MLAPQW02SKVIT2AMDXJ,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3GS6S824SR3I56972RPA31B0C6IWNT,A36JLQOX64JY2O,Submitted,Tue Jul 18 22:06:28 PDT 2017,Tue Jul 18 22:06:38 PDT 2017,Tue Jul 25 22:06:38 PDT 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),S113_008_00000023.jpg,Anger,Disgust,Sadness,on,x,
3S829FDFT27MLAPQW02SKVIT2AMDXJ,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3HMIGG0U4MC1R4H3BQIF616LYJJY86,A18J7H2QA7UQIR,Submitted,Tue Jul 18 22:04:26 PDT 2017,Tue Jul 18 22:04:42 PDT 2017,Tue Jul 25 22:04:42 PDT 2017,,,,16,0% (0/0),0% (0/0),0% (0/0),S113_008_00000023.jpg,Anger,Neutral,None,on,x,
3S829FDFT27MLAPQW02SKVIT2AMDXJ,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3I7DHKZYGO6C4VH682JO5WPEQITF5P,AW0HDN5P1T1OW,Submitted,Tue Jul 18 22:07:48 PDT 2017,Tue Jul 18 22:08:10 PDT 2017,Tue Jul 25 22:08:10 PDT 2017,,,,22,0% (0/0),0% (0/0),0% (0/0),S113_008_00000023.jpg,Anger,Disgust,Sadness,on,x,
3S829FDFT27MLAPQW02SKVIT2AMDXJ,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3MRNMEIQW6CT806V9J45YLIQ0VDDL0,AEBETUY5OD68H,Submitted,Tue Jul 18 22:08:33 PDT 2017,Tue Jul 18 22:08:51 PDT 2017,Tue Jul 25 22:08:51 PDT 2017,,,,18,0% (0/0),0% (0/0),0% (0/0),S113_008_00000023.jpg,Sadness,Anger,None,on,x,
3S829FDFT27MLAPQW02SKVIT2AMDXJ,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3P529IW9KZRQ6KKR0PZVMLLBC8TFLD,A3DALEBH22IJ5X,Submitted,Tue Jul 18 22:08:43 PDT 2017,Tue Jul 18 22:09:01 PDT 2017,Tue Jul 25 22:09:01 PDT 2017,,,,18,0% (0/0),0% (0/0),0% (0/0),S113_008_00000023.jpg,Anger,Disgust,Sadness,on,x,
3S829FDFT27MLAPQW02SKVIT2AMDXJ,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3TY7ZAOG5GQOPANJC7494ELSH6ZK0B,A1FPCIKO68OQ63,Submitted,Tue Jul 18 22:08:04 PDT 2017,Tue Jul 18 22:08:54 PDT 2017,Tue Jul 25 22:08:54 PDT 2017,,,,50,0% (0/0),0% (0/0),0% (0/0),S113_008_00000023.jpg,Anger,None,None,on,x,
3S829FDFT27MLAPQW02SKVIT2AMDXJ,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3W2LOLRXLCLCP47I6KNOOAMFQWYRKG,A1T78AC3Z2WZW0,Submitted,Tue Jul 18 22:05:11 PDT 2017,Tue Jul 18 22:05:26 PDT 2017,Tue Jul 25 22:05:26 PDT 2017,,,,15,0% (0/0),0% (0/0),0% (0/0),S113_008_00000023.jpg,Anger,Sadness,Fear,on,x,
3S829FDFT27MLAPQW02SKVIT2AMDXJ,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3ZSANO2JCGDDAXFHKYWWY7Z6420FSQ,A3FT9XM7FC0ANP,Submitted,Tue Jul 18 22:01:22 PDT 2017,Tue Jul 18 22:02:17 PDT 2017,Tue Jul 25 22:02:17 PDT 2017,,,,55,0% (0/0),0% (0/0),0% (0/0),S113_008_00000023.jpg,Anger,Disgust,Fear,on,x,
39WICJI5ATYD8DN84TK147CSJXV3Z8,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,30LB5CDZNDGJE5M5C87JRT95LFC0ZD,AYLAJHJXMPIBM,Submitted,Tue Jul 18 22:05:20 PDT 2017,Tue Jul 18 22:05:36 PDT 2017,Tue Jul 25 22:05:36 PDT 2017,,,,16,0% (0/0),0% (0/0),0% (0/0),S130_009_00000019.jpg,Sadness,Fear,None,on,x,
39WICJI5ATYD8DN84TK147CSJXV3Z8,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,33M4IA01QH7I946P532DE4UHM5DXRB,A3FT9XM7FC0ANP,Submitted,Tue Jul 18 22:03:09 PDT 2017,Tue Jul 18 22:05:04 PDT 2017,Tue Jul 25 22:05:04 PDT 2017,,,,115,0% (0/0),0% (0/0),0% (0/0),S130_009_00000019.jpg,Disgust,Neutral,Anger,on,,All three emotion ranks were found to be inaccurate.
39WICJI5ATYD8DN84TK147CSJXV3Z8,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,38F5OAUN5OIB5VMVRLML61FNX31H74,AUJPYSYU7YL5,Submitted,Tue Jul 18 22:07:34 PDT 2017,Tue Jul 18 22:07:51 PDT 2017,Tue Jul 25 22:07:51 PDT 2017,,,,17,0% (0/0),0% (0/0),0% (0/0),S130_009_00000019.jpg,Sadness,Fear,None,on,x,
39WICJI5ATYD8DN84TK147CSJXV3Z8,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3ND9UOO81L8SH66MQE9VQ97B7BILWG,A1YGSIQI52QT9L,Submitted,Tue Jul 18 22:03:51 PDT 2017,Tue Jul 18 22:04:02 PDT 2017,Tue Jul 25 22:04:02 PDT 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),S130_009_00000019.jpg,Surprise,Anger,None,on,,All three emotion ranks were found to be inaccurate.
39WICJI5ATYD8DN84TK147CSJXV3Z8,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3PDJHANYK6MS1V8Q8BHT0NFR2SHH65,A2653BIPJKEMRK,Submitted,Tue Jul 18 22:07:31 PDT 2017,Tue Jul 18 22:07:49 PDT 2017,Tue Jul 25 22:07:49 PDT 2017,,,,18,0% (0/0),0% (0/0),0% (0/0),S130_009_00000019.jpg,Sadness,Anger,Disgust,on,x,
39WICJI5ATYD8DN84TK147CSJXV3Z8,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3QL2OFSM97O9R832L0P9R74XKQ1CN1,A1MZ9HW20WMEG6,Submitted,Tue Jul 18 22:07:37 PDT 2017,Tue Jul 18 22:08:07 PDT 2017,Tue Jul 25 22:08:07 PDT 2017,,,,30,0% (0/0),0% (0/0),0% (0/0),S130_009_00000019.jpg,Neutral,Sadness,Anger,on,x,
39WICJI5ATYD8DN84TK147CSJXV3Z8,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3W2LOLRXLCLCP47I6KNOOAMFQWYKR9,A2S96ZZ70YFPSK,Submitted,Tue Jul 18 22:00:37 PDT 2017,Tue Jul 18 22:00:48 PDT 2017,Tue Jul 25 22:00:48 PDT 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),S130_009_00000019.jpg,Sadness,Anger,None,on,x,
39WICJI5ATYD8DN84TK147CSJXV3Z8,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3X66WABAJXOF4GQX531D8KR6D123GM,A1T78AC3Z2WZW0,Submitted,Tue Jul 18 22:05:10 PDT 2017,Tue Jul 18 22:05:50 PDT 2017,Tue Jul 25 22:05:50 PDT 2017,,,,40,0% (0/0),0% (0/0),0% (0/0),S130_009_00000019.jpg,Sadness,None,Neutral,on,x,
39WICJI5ATYD8DN84TK147CSJXV3Z8,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:01 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:01 PDT 2017,,,3YDTZAI2WYM3IXJYNYLTB2F6PCF145,A2FY943XQ73SFP,Submitted,Tue Jul 18 22:05:30 PDT 2017,Tue Jul 18 22:05:40 PDT 2017,Tue Jul 25 22:05:40 PDT 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),S130_009_00000019.jpg,Sadness,None,None,on,x,
