image_url,crowdemotion1,crowdemotion2,crowdemotion3
S094_001_00000010.jpg,Surprise,Disgust,None
S094_001_00000010.jpg,Surprise,Fear,None
S094_001_00000010.jpg,Surprise,Happiness,Fear
S094_001_00000010.jpg,Surprise,None,None
S094_001_00000010.jpg,Surprise,None,None
S094_001_00000010.jpg,Surprise,Fear,Anger
S094_001_00000010.jpg,Fear,Surprise,None
S094_001_00000010.jpg,Surprise,None,None
S094_001_00000010.jpg,Fear,Surprise,None
S094_004_00000012.jpg,Happiness,Neutral,Surprise
S094_004_00000012.jpg,Happiness,Surprise,Neutral
S094_004_00000012.jpg,Happiness,Neutral,None
S094_004_00000012.jpg,Happiness,None,None
S094_004_00000012.jpg,Happiness,None,None
S094_004_00000012.jpg,Happiness,None,None
S094_004_00000012.jpg,Happiness,None,None
S094_004_00000012.jpg,Happiness,None,None
S094_004_00000012.jpg,Neutral,Happiness,Surprise
S095_001_00000016.jpg,Fear,Sadness,Surprise
S095_001_00000016.jpg,Surprise,Disgust,Sadness
S095_001_00000016.jpg,Surprise,Fear,Neutral
S095_001_00000016.jpg,Surprise,None,None
S095_001_00000016.jpg,Surprise,Fear,Neutral
S095_001_00000016.jpg,Surprise,Neutral,None
S095_001_00000016.jpg,Surprise,Neutral,None
S095_001_00000016.jpg,Surprise,Fear,Sadness
S095_001_00000016.jpg,Surprise,None,None
S095_006_00000013.jpg,Anger,Disgust,Sadness
S095_006_00000013.jpg,Disgust,None,None
S095_006_00000013.jpg,Disgust,Anger,None
S095_006_00000013.jpg,Disgust,Sadness,None
S095_006_00000013.jpg,Disgust,None,None
S095_006_00000013.jpg,Disgust,None,None
S095_006_00000013.jpg,Surprise,None,None
S095_006_00000013.jpg,Anger,Disgust,Surprise
S095_006_00000013.jpg,Anger,Disgust,Sadness
S095_007_00000021.jpg,Happiness,Surprise,Disgust
S095_007_00000021.jpg,Happiness,None,None
S095_007_00000021.jpg,Happiness,None,None
S095_007_00000021.jpg,Happiness,None,None
S095_007_00000021.jpg,Happiness,None,None
S095_007_00000021.jpg,Happiness,None,None
S095_007_00000021.jpg,Happiness,None,None
S095_007_00000021.jpg,Happiness,None,None
S095_007_00000021.jpg,Happiness,None,None
S095_010_00000014.jpg,Sadness,None,None
S095_010_00000014.jpg,Anger,Fear,None
S095_010_00000014.jpg,Sadness,Disgust,None
S095_010_00000014.jpg,Sadness,None,None
S095_010_00000014.jpg,Sadness,None,None
S095_010_00000014.jpg,Sadness,None,None
S095_010_00000014.jpg,Sadness,Fear,None
S095_010_00000014.jpg,Sadness,Anger,Fear
S095_010_00000014.jpg,Disgust,Sadness,None
S096_001_00000007.jpg,Surprise,Fear,Happiness
S096_001_00000007.jpg,Surprise,Fear,None
S096_001_00000007.jpg,Surprise,None,None
S096_001_00000007.jpg,Surprise,Fear,Anger
S096_001_00000007.jpg,Surprise,None,None
S096_001_00000007.jpg,Surprise,None,None
S096_001_00000007.jpg,Fear,Surprise,None
S096_001_00000007.jpg,Happiness,Surprise,Anger
S096_001_00000007.jpg,Surprise,None,None
S096_003_00000012.jpg,Disgust,Anger,Sadness
S096_003_00000012.jpg,Disgust,Anger,None
S096_003_00000012.jpg,Disgust,Sadness,Neutral
S096_003_00000012.jpg,Disgust,Sadness,Fear
S096_003_00000012.jpg,Disgust,Anger,Neutral
S096_003_00000012.jpg,Disgust,Anger,None
S096_003_00000012.jpg,Disgust,None,None
S096_003_00000012.jpg,Disgust,Fear,None
S096_003_00000012.jpg,Disgust,Sadness,Neutral
S096_004_00000011.jpg,Happiness,None,None
S096_004_00000011.jpg,Happiness,Surprise,Fear
S096_004_00000011.jpg,Happiness,None,None
S096_004_00000011.jpg,Happiness,None,None
S096_004_00000011.jpg,Happiness,Surprise,None
S096_004_00000011.jpg,Happiness,None,None
S096_004_00000011.jpg,Happiness,None,None
S096_004_00000011.jpg,Happiness,None,None
S096_004_00000011.jpg,Neutral,Happiness,Surprise
S097_001_00000021.jpg,Surprise,None,None
S097_001_00000021.jpg,Surprise,Anger,Disgust
S097_001_00000021.jpg,Surprise,Anger,None
S097_001_00000021.jpg,Surprise,None,None
S097_001_00000021.jpg,Surprise,None,None
S097_001_00000021.jpg,Surprise,None,None
S097_001_00000021.jpg,Surprise,None,None
S097_001_00000021.jpg,Surprise,Fear,None
S097_001_00000021.jpg,Surprise,Fear,Disgust
S097_004_00000030.jpg,Disgust,Anger,Sadness
S097_004_00000030.jpg,Disgust,None,None
S097_004_00000030.jpg,Disgust,None,None
S097_004_00000030.jpg,Disgust,Fear,Anger
S097_004_00000030.jpg,Anger,Fear,Sadness
S097_004_00000030.jpg,Disgust,Anger,None
S097_004_00000030.jpg,Disgust,None,None
S097_004_00000030.jpg,Disgust,None,None
S097_004_00000030.jpg,Disgust,Surprise,Happiness
S097_006_00000019.jpg,Happiness,Disgust,Surprise
S097_006_00000019.jpg,Happiness,Surprise,Fear
S097_006_00000019.jpg,Happiness,Surprise,Sadness
S097_006_00000019.jpg,Happiness,None,None
S097_006_00000019.jpg,Happiness,None,None
S097_006_00000019.jpg,Happiness,None,None
S097_006_00000019.jpg,Happiness,None,None
S097_006_00000019.jpg,Happiness,Disgust,None
S097_006_00000019.jpg,Happiness,Surprise,None
S098_003_00000013.jpg,Anger,Disgust,Fear
S098_003_00000013.jpg,Disgust,Anger,Neutral
S098_003_00000013.jpg,Disgust,Sadness,None
S098_003_00000013.jpg,Disgust,Anger,Fear
S098_003_00000013.jpg,Disgust,Sadness,Anger
S098_003_00000013.jpg,Disgust,Anger,None
S098_003_00000013.jpg,Disgust,Anger,None
S098_003_00000013.jpg,Disgust,Anger,None
S098_004_00000015.jpg,Happiness,Surprise,Neutral
S098_004_00000015.jpg,Happiness,Surprise,Neutral
S098_004_00000015.jpg,Happiness,Surprise,None
S098_004_00000015.jpg,Happiness,None,None
S098_004_00000015.jpg,Happiness,None,None
S098_004_00000015.jpg,Happiness,Surprise,Neutral
S098_004_00000015.jpg,Happiness,None,None
S098_004_00000015.jpg,Happiness,None,None
S098_004_00000015.jpg,Happiness,None,None
S099_001_00000014.jpg,Surprise,Fear,None
S099_001_00000014.jpg,Surprise,Disgust,None
S099_001_00000014.jpg,Surprise,None,None
S099_001_00000014.jpg,Anger,Sadness,Fear
S099_001_00000014.jpg,Surprise,Disgust,Sadness
S099_001_00000014.jpg,Surprise,Fear,None
S099_001_00000014.jpg,Surprise,Fear,None
S099_001_00000014.jpg,Surprise,None,None
S099_001_00000014.jpg,Surprise,None,None
S099_004_00000015.jpg,Happiness,None,None
S099_004_00000015.jpg,Happiness,None,None
S099_004_00000015.jpg,Happiness,Surprise,None
S099_004_00000015.jpg,Happiness,Surprise,Neutral
S099_004_00000015.jpg,Happiness,Neutral,Surprise
S099_004_00000015.jpg,Happiness,None,None
S099_004_00000015.jpg,Happiness,Neutral,Surprise
S099_004_00000015.jpg,Neutral,Happiness,Surprise
S099_004_00000015.jpg,Neutral,Happiness,None
S099_007_00000012.jpg,Disgust,Anger,Surprise
S099_007_00000012.jpg,Disgust,Surprise,Anger
S099_007_00000012.jpg,Disgust,Sadness,Fear
S099_007_00000012.jpg,Disgust,Fear,None
S099_007_00000012.jpg,Disgust,Sadness,None
S099_007_00000012.jpg,Anger,None,None
S099_007_00000012.jpg,Disgust,None,None
S099_007_00000012.jpg,Disgust,Fear,Anger
S099_007_00000012.jpg,Anger,Disgust,Fear
S100_002_00000015.jpg,Fear,None,None
S100_002_00000015.jpg,Surprise,None,None
S100_002_00000015.jpg,Surprise,Fear,None
S100_002_00000015.jpg,Surprise,Fear,None
S100_002_00000015.jpg,Surprise,None,None
S100_002_00000015.jpg,Surprise,Fear,None
S100_002_00000015.jpg,Surprise,None,None
S100_002_00000015.jpg,Surprise,Fear,Disgust
S100_002_00000015.jpg,Surprise,None,None
S100_005_00000023.jpg,Disgust,Anger,Sadness
S100_005_00000023.jpg,Disgust,None,None
S100_005_00000023.jpg,Disgust,None,None
S100_005_00000023.jpg,Sadness,None,None
S100_005_00000023.jpg,Anger,None,None
S100_005_00000023.jpg,Anger,Disgust,None
S100_005_00000023.jpg,Disgust,Anger,None
S100_005_00000023.jpg,Anger,Disgust,None
S100_005_00000023.jpg,Anger,Disgust,None
S100_006_00000016.jpg,Happiness,Surprise,None
S100_006_00000016.jpg,Happiness,Surprise,Disgust
S100_006_00000016.jpg,Happiness,None,None
S100_006_00000016.jpg,Happiness,None,None
S100_006_00000016.jpg,Happiness,None,None
S100_006_00000016.jpg,Happiness,Anger,None
S100_006_00000016.jpg,Happiness,None,None
S100_006_00000016.jpg,Happiness,None,None
S100_006_00000016.jpg,Happiness,Surprise,Disgust
S101_002_00000019.jpg,Fear,Surprise,Neutral
S101_002_00000019.jpg,Surprise,None,None
S101_002_00000019.jpg,Surprise,Disgust,None
S101_002_00000019.jpg,Surprise,Fear,None
S101_002_00000019.jpg,Surprise,None,None
S101_002_00000019.jpg,Surprise,None,None
S101_002_00000019.jpg,Surprise,None,None
S101_002_00000019.jpg,Surprise,None,None
S102_002_00000018.jpg,Surprise,Happiness,None
S102_002_00000018.jpg,Surprise,Fear,Disgust
S102_002_00000018.jpg,Surprise,Anger,Fear
S102_002_00000018.jpg,Surprise,Fear,None
S102_002_00000018.jpg,Surprise,None,None
S102_002_00000018.jpg,Surprise,Disgust,Happiness
S102_002_00000018.jpg,Surprise,None,None
S102_002_00000018.jpg,Surprise,Fear,Disgust
S102_002_00000018.jpg,Surprise,Sadness,None
S102_003_00000016.jpg,Disgust,Fear,Anger
S102_003_00000016.jpg,Fear,Disgust,None
S102_003_00000016.jpg,Fear,Surprise,Disgust
S102_003_00000016.jpg,Surprise,Sadness,Fear
S102_009_00000015.jpg,Disgust,Neutral,Anger
S102_009_00000015.jpg,Disgust,Anger,Sadness
S102_009_00000015.jpg,Disgust,None,None
S102_009_00000015.jpg,Disgust,Anger,None
S102_009_00000015.jpg,Disgust,Anger,Fear
S102_009_00000015.jpg,Disgust,Anger,Surprise
S102_009_00000015.jpg,Disgust,Sadness,Anger
S105_008_00000010.jpg,Disgust,None,None
S105_008_00000010.jpg,Disgust,None,None
S105_008_00000010.jpg,Disgust,Anger,None
S105_008_00000010.jpg,Disgust,None,None
S105_008_00000010.jpg,Disgust,Anger,Surprise
S106_002_00000016.jpg,Sadness,None,None
S106_002_00000016.jpg,Sadness,None,None
S106_002_00000016.jpg,Sadness,Disgust,None
S106_002_00000016.jpg,Sadness,Disgust,None
S106_002_00000016.jpg,Sadness,Fear,Disgust
S106_002_00000016.jpg,Sadness,None,None
S106_002_00000016.jpg,Surprise,None,None
S106_002_00000016.jpg,Sadness,Fear,Disgust
S106_002_00000016.jpg,Sadness,Surprise,None
S106_004_00000008.jpg,Anger,Disgust,None
S106_004_00000008.jpg,Disgust,Fear,None
S106_004_00000008.jpg,Disgust,Anger,None
S106_004_00000008.jpg,Disgust,None,None
S106_004_00000008.jpg,Disgust,Anger,Fear
S106_004_00000008.jpg,Disgust,Anger,None
S106_006_00000011.jpg,Happiness,None,None
S106_006_00000011.jpg,Happiness,None,None
S106_006_00000011.jpg,Happiness,None,None
S106_006_00000011.jpg,Happiness,None,None
S106_006_00000011.jpg,Happiness,Surprise,None
S106_006_00000011.jpg,Happiness,Fear,None
S106_006_00000011.jpg,Happiness,Disgust,Fear
S106_006_00000011.jpg,Happiness,None,None
S106_006_00000011.jpg,Happiness,Fear,Disgust
S107_001_00000010.jpg,Neutral,Surprise,Fear
S107_001_00000010.jpg,Surprise,Fear,None
S107_001_00000010.jpg,Surprise,Neutral,None
S107_001_00000010.jpg,Surprise,Fear,None
S107_001_00000010.jpg,Surprise,None,None
S107_001_00000010.jpg,Surprise,None,None
S107_001_00000010.jpg,Surprise,Fear,Anger
S107_005_00000011.jpg,Disgust,Anger,Sadness
S107_005_00000011.jpg,Sadness,Disgust,Anger
S107_005_00000011.jpg,Sadness,Fear,Surprise
S107_005_00000011.jpg,Anger,Disgust,None
S107_005_00000011.jpg,Anger,Sadness,Fear
S107_005_00000011.jpg,Disgust,Sadness,Anger
S107_005_00000011.jpg,Fear,None,None
S107_005_00000011.jpg,Disgust,Anger,None
S107_005_00000011.jpg,Disgust,None,None
S108_005_00000022.jpg,Sadness,None,None
S108_005_00000022.jpg,Sadness,None,None
S108_005_00000022.jpg,Sadness,Anger,None
S108_005_00000022.jpg,Sadness,None,None
S108_005_00000022.jpg,Sadness,Disgust,None
S108_005_00000022.jpg,Sadness,Anger,Disgust
S108_005_00000022.jpg,Sadness,Disgust,Fear
S108_005_00000022.jpg,Anger,Disgust,Sadness
S108_005_00000022.jpg,Sadness,Anger,Disgust
S108_006_00000020.jpg,Disgust,None,None
S108_006_00000020.jpg,Disgust,Anger,None
S108_006_00000020.jpg,Anger,None,None
S108_006_00000020.jpg,Disgust,Anger,None
S108_006_00000020.jpg,Anger,None,None
S108_006_00000020.jpg,Disgust,Sadness,Surprise
S108_006_00000020.jpg,Anger,Disgust,None
S108_006_00000020.jpg,Anger,Disgust,None
S108_006_00000020.jpg,Disgust,None,None
S108_008_00000013.jpg,Happiness,None,None
S108_008_00000013.jpg,Happiness,None,None
S108_008_00000013.jpg,Happiness,Surprise,None
S108_008_00000013.jpg,Happiness,None,None
S108_008_00000013.jpg,Happiness,None,None
S108_008_00000013.jpg,Happiness,None,None
S108_008_00000013.jpg,Happiness,None,None
S108_008_00000013.jpg,Happiness,None,None
S108_008_00000013.jpg,Happiness,Surprise,None
S109_003_00000017.jpg,Disgust,Anger,Sadness
S109_003_00000017.jpg,Anger,Sadness,None
S109_003_00000017.jpg,Disgust,Anger,None
S109_003_00000017.jpg,Disgust,None,None
S109_003_00000017.jpg,Disgust,Anger,Sadness
S109_003_00000017.jpg,Disgust,Sadness,None
S109_003_00000017.jpg,Anger,Disgust,Sadness
S109_003_00000017.jpg,Anger,Sadness,Disgust
S109_003_00000017.jpg,Disgust,Sadness,Anger
S109_005_00000014.jpg,Anger,Disgust,None
S109_005_00000014.jpg,Anger,Disgust,None
S109_005_00000014.jpg,Anger,Disgust,Neutral
S109_005_00000014.jpg,Disgust,Anger,Neutral
S109_005_00000014.jpg,Disgust,Sadness,None
S109_005_00000014.jpg,Disgust,Fear,Anger
S109_006_00000015.jpg,Happiness,None,None
S109_006_00000015.jpg,Surprise,Happiness,Disgust
S109_006_00000015.jpg,Happiness,None,None
S109_006_00000015.jpg,Happiness,None,None
S109_006_00000015.jpg,Happiness,None,None
S109_006_00000015.jpg,Happiness,None,None
S109_006_00000015.jpg,Anger,Happiness,None
S109_006_00000015.jpg,Anger,None,None
S109_006_00000015.jpg,Happiness,Surprise,None
S110_001_00000013.jpg,Surprise,None,None
S110_001_00000013.jpg,Surprise,Fear,Disgust
S110_001_00000013.jpg,Surprise,Happiness,None
S110_001_00000013.jpg,Surprise,None,None
S110_001_00000013.jpg,Surprise,None,None
S110_001_00000013.jpg,Surprise,None,None
S110_001_00000013.jpg,Surprise,None,None
S110_001_00000013.jpg,Surprise,None,None
S110_001_00000013.jpg,Surprise,None,None
S111_001_00000014.jpg,Neutral,Anger,Surprise
S111_001_00000014.jpg,Surprise,Fear,Anger
S111_001_00000014.jpg,Surprise,Anger,None
S111_001_00000014.jpg,Surprise,Fear,Sadness
S111_001_00000014.jpg,Surprise,Fear,Disgust
S111_001_00000014.jpg,Surprise,None,None
S111_001_00000014.jpg,Surprise,Disgust,Sadness
S111_001_00000014.jpg,Surprise,None,None
S111_001_00000014.jpg,Surprise,Fear,None
S111_006_00000010.jpg,Sadness,Anger,None
S111_006_00000010.jpg,Disgust,Sadness,Anger
S111_006_00000010.jpg,Disgust,None,None
S111_006_00000010.jpg,Sadness,Disgust,None
S111_006_00000010.jpg,Anger,None,None
S111_006_00000010.jpg,Surprise,None,None
S111_006_00000010.jpg,Anger,Disgust,None
S111_006_00000010.jpg,Disgust,Anger,None
S111_006_00000010.jpg,Disgust,None,None
S111_007_00000014.jpg,Disgust,Sadness,None
S111_007_00000014.jpg,Disgust,None,None
S111_007_00000014.jpg,Disgust,Anger,Sadness
S111_007_00000014.jpg,Disgust,None,None
S111_007_00000014.jpg,Disgust,Sadness,None
S112_005_00000017.jpg,Anger,Fear,Neutral
S112_005_00000017.jpg,Anger,Disgust,Sadness
S112_005_00000017.jpg,Disgust,Anger,Fear
S112_005_00000017.jpg,Disgust,Anger,Neutral
S112_005_00000017.jpg,Neutral,Anger,Fear
S112_005_00000017.jpg,Sadness,Anger,Fear
S113_001_00000012.jpg,Anger,None,None
S113_001_00000012.jpg,Surprise,Fear,None
S113_001_00000012.jpg,Surprise,None,None
S113_001_00000012.jpg,Surprise,Fear,Happiness
S113_001_00000012.jpg,Surprise,None,None
S113_001_00000012.jpg,Surprise,None,None
S113_001_00000012.jpg,Surprise,Fear,None
S113_001_00000012.jpg,Surprise,None,None
S113_001_00000012.jpg,Surprise,None,None
S113_003_00000015.jpg,Sadness,Surprise,None
S113_003_00000015.jpg,Sadness,Disgust,None
S113_003_00000015.jpg,Disgust,None,None
S113_003_00000015.jpg,Sadness,None,None
S113_003_00000015.jpg,Sadness,None,None
S113_003_00000015.jpg,Disgust,Sadness,Fear
S113_003_00000015.jpg,Sadness,Anger,Fear
S113_003_00000015.jpg,Sadness,Fear,None
S113_003_00000015.jpg,Disgust,None,None
S113_008_00000023.jpg,Anger,Sadness,None
S113_008_00000023.jpg,Anger,Disgust,Sadness
S113_008_00000023.jpg,Anger,Neutral,None
S113_008_00000023.jpg,Anger,Disgust,Sadness
S113_008_00000023.jpg,Anger,Disgust,Sadness
S113_008_00000023.jpg,Anger,None,None
S113_008_00000023.jpg,Anger,Sadness,Fear
S113_008_00000023.jpg,Anger,Disgust,Fear
S113_008_00000023.jpg,Sadness,Anger,None
S114_001_00000018.jpg,Surprise,Fear,Neutral
S114_001_00000018.jpg,Surprise,Fear,Sadness
S114_001_00000018.jpg,Surprise,None,None
S114_001_00000018.jpg,Surprise,None,Disgust
S114_001_00000018.jpg,Surprise,Disgust,Fear
S114_001_00000018.jpg,Surprise,None,None
S114_001_00000018.jpg,Surprise,None,None
S114_006_00000023.jpg,Happiness,Surprise,None
S114_006_00000023.jpg,Happiness,None,None
S114_006_00000023.jpg,Happiness,None,None
S114_006_00000023.jpg,Happiness,None,None
S114_006_00000023.jpg,Happiness,Surprise,None
S114_006_00000023.jpg,Happiness,Surprise,None
S114_006_00000023.jpg,Happiness,None,None
S114_006_00000023.jpg,Happiness,None,None
S114_006_00000023.jpg,Happiness,None,None
S115_001_00000008.jpg,Surprise,Disgust,Sadness
S115_001_00000008.jpg,Surprise,Fear,Disgust
S115_001_00000008.jpg,Surprise,None,None
S115_001_00000008.jpg,Surprise,Fear,None
S115_001_00000008.jpg,Surprise,Fear,Sadness
S115_001_00000008.jpg,Happiness,Surprise,None
S115_001_00000008.jpg,Surprise,Anger,Disgust
S115_001_00000008.jpg,Surprise,None,None
S115_001_00000008.jpg,Anger,None,None
S115_004_00000017.jpg,Sadness,Disgust,None
S115_004_00000017.jpg,Disgust,Sadness,None
S115_004_00000017.jpg,Sadness,Disgust,None
S115_004_00000017.jpg,Anger,Disgust,Fear
S115_004_00000017.jpg,Sadness,None,None
S115_004_00000017.jpg,Sadness,None,None
S115_004_00000017.jpg,Sadness,None,None
S115_004_00000017.jpg,Sadness,None,None
S115_004_00000017.jpg,Sadness,None,None
S115_008_00000017.jpg,Happiness,None,None
S115_008_00000017.jpg,Happiness,None,None
S115_008_00000017.jpg,Happiness,None,None
S115_008_00000017.jpg,Happiness,Surprise,None
S115_008_00000017.jpg,Happiness,Surprise,Fear
S115_008_00000017.jpg,Happiness,None,None
S115_008_00000017.jpg,Happiness,None,None
S115_008_00000017.jpg,Surprise,Happiness,Fear
S115_008_00000017.jpg,Happiness,None,None
S116_001_00000014.jpg,Neutral,Surprise,Happiness
S116_001_00000014.jpg,Surprise,Fear,Neutral
S116_001_00000014.jpg,Surprise,Fear,Disgust
S116_001_00000014.jpg,Surprise,Disgust,Sadness
S116_001_00000014.jpg,Surprise,Disgust,Fear
S116_001_00000014.jpg,Surprise,Fear,Disgust
S116_006_00000007.jpg,Anger,Neutral,Disgust
S116_006_00000007.jpg,Disgust,Anger,None
S116_006_00000007.jpg,Disgust,None,None
S116_006_00000007.jpg,Disgust,Anger,Fear
S116_006_00000007.jpg,Disgust,Fear,Anger
S116_006_00000007.jpg,Neutral,Disgust,Sadness
S116_007_00000017.jpg,Happiness,None,None
S116_007_00000017.jpg,Happiness,Surprise,Neutral
S116_007_00000017.jpg,Happiness,None,None
S116_007_00000017.jpg,Happiness,Surprise,Neutral
S116_007_00000017.jpg,Happiness,Surprise,Neutral
S116_007_00000017.jpg,Happiness,Neutral,Surprise
S116_007_00000017.jpg,Happiness,None,None
S116_007_00000017.jpg,Neutral,Happiness,Anger
S117_001_00000014.jpg,Surprise,Fear,Disgust
S117_001_00000014.jpg,Surprise,Fear,Happiness
S117_001_00000014.jpg,Surprise,Neutral,Fear
S117_001_00000014.jpg,Surprise,Fear,Disgust
S117_001_00000014.jpg,Surprise,None,None
S117_001_00000014.jpg,Surprise,None,None
S117_003_00000014.jpg,Disgust,None,None
S117_003_00000014.jpg,Fear,None,None
S117_003_00000014.jpg,Disgust,Sadness,None
S117_003_00000014.jpg,Disgust,None,None
S117_003_00000014.jpg,Disgust,Fear,Surprise
S117_003_00000014.jpg,Sadness,Fear,None
S117_003_00000014.jpg,Fear,Disgust,None
S117_003_00000014.jpg,Disgust,Sadness,Fear
S117_003_00000014.jpg,Disgust,Fear,None
S117_006_00000010.jpg,Anger,Disgust,None
S117_006_00000010.jpg,Anger,Sadness,None
S117_006_00000010.jpg,Anger,Disgust,Sadness
S117_006_00000010.jpg,Anger,None,None
S117_006_00000010.jpg,Anger,Disgust,Sadness
S119_001_00000011.jpg,Surprise,None,None
S119_001_00000011.jpg,Surprise,None,None
S119_001_00000011.jpg,Fear,None,None
S119_001_00000011.jpg,Fear,Surprise,None
S119_001_00000011.jpg,Surprise,None,None
S119_001_00000011.jpg,Surprise,None,None
S119_001_00000011.jpg,Surprise,None,None
S119_001_00000011.jpg,Surprise,None,None
S119_001_00000011.jpg,Fear,Surprise,None
S119_003_00000024.jpg,Fear,None,None
S119_003_00000024.jpg,Disgust,None,None
S119_003_00000024.jpg,Surprise,Fear,None
S119_003_00000024.jpg,Fear,Disgust,None
S119_003_00000024.jpg,Disgust,Fear,None
S119_003_00000024.jpg,Fear,None,None
S119_003_00000024.jpg,Fear,None,None
S119_003_00000024.jpg,Anger,None,None
S119_003_00000024.jpg,Disgust,None,None
S119_008_00000018.jpg,Anger,Disgust,Fear
S119_008_00000018.jpg,Anger,None,None
S119_008_00000018.jpg,Anger,None,None
S119_008_00000018.jpg,Disgust,None,None
S119_008_00000018.jpg,Anger,None,None
S119_008_00000018.jpg,Anger,Fear,Surprise
S119_008_00000018.jpg,Fear,None,None
S119_008_00000018.jpg,Disgust,None,None
S119_008_00000018.jpg,Disgust,None,None
S122_001_00000012.jpg,Surprise,Disgust,Anger
S122_001_00000012.jpg,Surprise,None,None
S122_001_00000012.jpg,Surprise,None,None
S122_001_00000012.jpg,Surprise,None,None
S122_001_00000012.jpg,Surprise,None,None
S122_001_00000012.jpg,Surprise,None,None
S122_001_00000012.jpg,Surprise,Fear,None
S122_001_00000012.jpg,Sadness,Disgust,Happiness
S122_001_00000012.jpg,Surprise,Fear,None
S124_001_00000014.jpg,Surprise,None,None
S124_001_00000014.jpg,Fear,Surprise,None
S124_001_00000014.jpg,Surprise,Fear,None
S124_001_00000014.jpg,Fear,Surprise,Disgust
S124_001_00000014.jpg,Surprise,None,None
S124_001_00000014.jpg,Surprise,Fear,None
S124_001_00000014.jpg,Surprise,Happiness,Fear
S124_001_00000014.jpg,Fear,Surprise,None
S124_001_00000014.jpg,Surprise,Fear,None
S124_003_00000011.jpg,Disgust,Fear,Sadness
S124_003_00000011.jpg,Fear,None,None
S124_003_00000011.jpg,Fear,Sadness,None
S124_003_00000011.jpg,Fear,Sadness,Surprise
S124_003_00000011.jpg,Fear,Sadness,Anger
S124_003_00000011.jpg,Fear,Sadness,Disgust
S124_006_00000011.jpg,Disgust,None,None
S124_006_00000011.jpg,Disgust,Anger,Sadness
S124_006_00000011.jpg,Sadness,Anger,None
S124_006_00000011.jpg,Disgust,Anger,None
S124_006_00000011.jpg,Disgust,Anger,Fear
S124_006_00000011.jpg,Disgust,Anger,Sadness
S124_006_00000011.jpg,Disgust,Anger,Sadness
S124_006_00000011.jpg,Disgust,None,None
S124_006_00000011.jpg,Surprise,Happiness,Fear
S124_007_00000024.jpg,Happiness,Surprise,Neutral
S124_007_00000024.jpg,Happiness,None,None
S124_007_00000024.jpg,Happiness,Surprise,None
S124_007_00000024.jpg,Happiness,Neutral,Surprise
S124_007_00000024.jpg,Happiness,None,None
S124_007_00000024.jpg,Neutral,Happiness,Surprise
S125_001_00000014.jpg,Anger,Sadness,None
S125_001_00000014.jpg,Anger,Sadness,Fear
S125_001_00000014.jpg,Sadness,Disgust,Anger
S125_001_00000014.jpg,Sadness,None,None
S125_001_00000014.jpg,Anger,Sadness,Fear
S125_001_00000014.jpg,Disgust,None,None
S125_001_00000014.jpg,Sadness,Fear,Disgust
S125_001_00000014.jpg,Sadness,None,None
S125_001_00000014.jpg,Sadness,None,None
S125_005_00000013.jpg,Happiness,None,None
S125_005_00000013.jpg,Happiness,Surprise,None
S125_005_00000013.jpg,Happiness,None,None
S125_005_00000013.jpg,Happiness,None,None
S125_005_00000013.jpg,Happiness,None,None
S125_005_00000013.jpg,Happiness,None,None
S125_005_00000013.jpg,Happiness,None,None
S125_005_00000013.jpg,Happiness,None,None
S125_005_00000013.jpg,Happiness,None,None
S125_006_00000022.jpg,Sadness,Fear,Disgust
S125_006_00000022.jpg,Fear,Anger,Disgust
S125_006_00000022.jpg,Fear,Disgust,Surprise
S125_006_00000022.jpg,Fear,None,None
S125_006_00000022.jpg,Sadness,Disgust,Fear
S125_006_00000022.jpg,Fear,None,None
S125_006_00000022.jpg,Fear,Disgust,None
S125_006_00000022.jpg,Disgust,Fear,Sadness
S125_006_00000022.jpg,Sadness,Fear,Anger
S125_007_00000009.jpg,Fear,Surprise,None
S125_007_00000009.jpg,Surprise,None,None
S125_007_00000009.jpg,Surprise,None,None
S125_007_00000009.jpg,Surprise,Disgust,Fear
S125_007_00000009.jpg,Surprise,Fear,Anger
S125_007_00000009.jpg,Surprise,Fear,None
S125_007_00000009.jpg,Surprise,Fear,Happiness
S125_007_00000009.jpg,Surprise,Anger,None
S125_007_00000009.jpg,Surprise,Disgust,Neutral
S125_008_00000010.jpg,Sadness,None,None
S125_008_00000010.jpg,Disgust,None,None
S125_008_00000010.jpg,Sadness,Disgust,None
S125_008_00000010.jpg,Disgust,None,None
S125_008_00000010.jpg,Disgust,None,None
S125_008_00000010.jpg,Anger,Disgust,Sadness
S125_008_00000010.jpg,Disgust,Anger,Fear
S125_008_00000010.jpg,Anger,Sadness,Disgust
S125_008_00000010.jpg,Disgust,Anger,None
S126_004_00000012.jpg,Surprise,Fear,Sadness
S126_004_00000012.jpg,Surprise,Disgust,None
S126_004_00000012.jpg,Surprise,None,None
S126_004_00000012.jpg,Surprise,Fear,Disgust
S126_004_00000012.jpg,Surprise,Disgust,Fear
S126_004_00000012.jpg,Surprise,None,None
S126_008_00000029.jpg,Surprise,Disgust,Happiness
S126_008_00000029.jpg,Anger,Disgust,None
S126_008_00000029.jpg,Anger,Disgust,None
S126_008_00000029.jpg,Sadness,Disgust,Fear
S126_008_00000029.jpg,Disgust,Sadness,None
S126_008_00000029.jpg,Anger,Disgust,None
S126_008_00000029.jpg,Disgust,None,None
S126_008_00000029.jpg,Anger,Sadness,None
S126_008_00000029.jpg,Disgust,None,None
